Table 1
	CODE	HELD	TITLE	AUTHORS	PUBLISHER	YEAR	YEAR VAL	DESCRIPTION	SUBJECTS	NOTES	OCLC NO	OCLC CAT	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Wekhrlin, Wilhelm Ludwig.82Title:                     Chronologen :ein periodisches Werk /Author(s):                Wekhrlin, Wilhelm Ludwig. ; (Author)Publication:              Frankfurt und Leipzig : Leipzig ; Frankfurt am Main : In der Felsseckerischen Buchhandlung(IS), Felsecker, Karl,Year:                     1779-1781Frequency:                MensileDescription:              v. ; 8° (18 cm)Language:                 GermanSUBJECT(S)Descriptor:               Periodici -- Opere del 18. sec.Note(s):                  Volumi trimestrali./ Descrizione basata su: Bd. 1, Nr. 2 [1779], e su KVK.General Info:             POI: Das graue Ungeheur.Class Descriptors:         Dewey: 053.1Succeeding Title:         [S.l. : s.n.], 1784-1787; Graue Ungeheur.Responsibility:           von Wekhrlin.Document Type:            SerialEntry:                    20020204Update:                   20191028Accession No:             OCLC:                     801189342Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Chronologen	"Wekhrlin, Wilhelm Ludwig. ; (Author)Publication"	"Frankfurt und Leipzig : Leipzig ; Frankfurt am Main : In der Felsseckerischen Buchhandlung(IS), Felsecker, Karl,"	1779-1781Frequency: Mensile	1779	v. ; 8° (18 cm)	"Descriptor: Periodici -- Opere del 18. sec.Note(s): Volumi trimestrali./ Descrizione basata su: Bd. 1, Nr. 2 [1779], e su KVK.General Info: POI: Das graue Ungeheur."	"Volumi trimestrali./ Descrizione basata su: Bd. 1, Nr. 2 [1779], e su KVK.General Info: POI: Das graue Ungeheur."	801189342	https://worldcat.org/oclc/801189342	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Schlesische privilegirte Zeitung.Publication:              [Breslau] : [Wroclaw] : [editore non identificato](IS) [editore non identificato],Year:                     1766-1819Description:              v. ; 23 cmLanguage:                 GermanSUBJECT(S)Geographic:               Schlesien -- Periodici -- Opere del 19. sec.Schlesien -- Periodici -- Opere del 18. sec.Note(s):                  Descrizione basata su: No. 34 (Sonnabends den 20. Mar. 1813), e su: Karlsruhe Virtual Katalog.General Info:             POI: Privilegirte schlesische Zeitung./ GIA': Schlesische privilegirte Staats-Kriegs- und Friedens-Zeitungen.Class Descriptors:         Dewey: 943.85005Document Type:            SerialEntry:                    19990827Update:                   20191022Accession No:             OCLC:                     797319483Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Schlesische privilegirte Zeitung.Publication	^^^	"[Breslau] : [Wroclaw] : [editore non identificato](IS) [editore non identificato],"	1766-1819	1766	v. ; 23 cm	"Geographic: Schlesien -- Periodici -- Opere del 19. sec.Schlesien -- Periodici -- Opere del 18. sec.Note(s): Descrizione basata su: No. 34 (Sonnabends den 20. Mar. 1813), e su: Karlsruhe Virtual Katalog.General Info: POI: Privilegirte schlesische Zeitung./ GIA': Schlesische privilegirte Staats-Kriegs- und Friedens-Zeitungen."	"Descrizione basata su: No. 34 (Sonnabends den 20. Mar. 1813), e su: Karlsruhe Virtual Katalog.General Info: POI: Privilegirte schlesische Zeitung./ GIA': Schlesische privilegirte Staats-Kriegs- und Friedens-Zeitungen."	797319483	https://worldcat.org/oclc/797319483	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Neue allgemeine deutsche Bibliothek7Title:                     Intelligenzblatt der Neuen allgemeinen deutschen Bibliothek.Publication:              Kiel, C.E. Bohn.Year:                     1793-1800Description:              1793-1800.; 8 volumes 19 cmLanguage:                 GermanOther Titles:             Neue allgemeine deutsche Bibliothek.Document Type:            SerialEntry:                    20010703Update:                   20210626Accession No:             OCLC:                     47236819Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Intelligenzblatt der Neuen allgemeinen deutschen Bibliothek.Publication	^^^	"Kiel, C.E. Bohn."	1793-1800	1793	1793-1800.; 8 volumes 19 cm	^^^	^^^	47236819	https://worldcat.org/oclc/47236819	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Kloster Unser Lieben Frauen (Magdeburg).52Title:                     Jahrbuch des Pädagogiums zum Kloster Unser Lieben Frauen in Magdeburg.Corp Author(s):           Kloster Unser Lieben Frauen (Magdeburg). ; Instytucja sprawcza.; E. Bachi (Turyn). ; Wydawca.; (Publisher)Publication:              Magdeburg : E. Baensch jun.,Year:                     1795-1912Frequency:                RocznikDescription:              25 cm.Language:                 GermanSUBJECT(S)Geographic:               Saksonia-Anhalt (Niemcy ; land) -- czasopisma.Note(s):                  Opis na podstawie 1877 i KOBV online.Material Type:            Periodical (per)Document Type:            SerialEntry:                    20200724Update:                   20200811Accession No:             OCLC:                     1183372959Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Jahrbuch des Pädagogiums zum Kloster Unser Lieben Frauen in Magdeburg.Corp Author(s)	Kloster Unser Lieben Frauen (Magdeburg). ; Instytucja sprawcza.; E. Bachi (Turyn). ; Wydawca.; (Publisher)Publication	"Magdeburg : E. Baensch jun.,"	1795-1912Frequency: Rocznik	1795	25 cm.	^^^	^^^	1183372959	https://worldcat.org/oclc/1183372959	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Braunschweigisches Journal4Trapp, Ernst Christian,max: 31Title:                     Braunschweigisches Journal.Author(s):                Trapp, Ernst Christian,; 1745-1818.Publication:              Nendeln : Kraus Reprint,Year:                     1788-1791Description:              Publishing history: Jan. 1788-Dez. 1791.; 4 volumes in 12 ; 17 cmLanguage:                 GermanStandard No:              Stock no:                 0550600; LCCN:                     76-643089Note(s):                  Edited by E.C. Trapp and others./ Reprint of a monthly journal published in Braunschweig, Germany.Class Descriptors:         LC: AP30Succeeding Title:         Schleswigsches JournalMaterial Type:            Periodical (per)Document Type:            SerialEntry:                    19920827Update:                   20190218Accession No:             OCLC:                     1016262538Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Braunschweigisches Journal.Author(s)	"Trapp, Ernst Christian,; 1745-1818.Publication"	"Nendeln : Kraus Reprint,"	1788-1791	1788	Publishing history: Jan. 1788-Dez. 1791.; 4 volumes in 12 ; 17 cm	^^^	"Edited by E.C. Trapp and others./ Reprint of a monthly journal published in Braunschweig, Germany."	1016262538	https://worldcat.org/oclc/1016262538	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Trapp, Ernst Christian.31Title:                     Braunschweigisches Journal philosophischen, philologischen und pädagogischen Inhalts /Author(s):                Trapp, Ernst Christian.Publication:              Braunschweig : Schulbuchhandlung.Year:                     1788-1793Description:              Bd. 1(1788)-18(1793).; v. ; 17 cmLanguage:                 GermanSUBJECT(S)Descriptor:               Französische Revolution -- Deutschland -- Zeitschrift.Deutsche Literatur -- Geschichte 18. Jh -- Zeitschrift.Other Titles:             Braunschweigisches Journal; Ab 1792, Bde. 13-:; Schleswigesches JournalResponsibility:           hrsg. v. E.C. Trapp [und weitere].Material Type:            Periodical (per)Document Type:            SerialEntry:                    19820514Update:                   20180205Accession No:             OCLC:                     730111604Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	"Braunschweigisches Journal philosophischen, philologischen und pädagogischen Inhalts /Author(s)"	"Trapp, Ernst Christian.Publication"	Braunschweig : Schulbuchhandlung.	1788-1793	1788	Bd. 1(1788)-18(1793).; v. ; 17 cm	^^^	^^^	730111604	https://worldcat.org/oclc/730111604	
	"Access:                   https://nbn-resolving.org/urn:nbn:de:0111-bbf-spo-10494197Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Braunschweigisches Journal4Trapp, Ernst Christianmax: 31Title:                     Braunschweigisches JournalAuthor(s):                Trapp, Ernst Christian; 1745-1818 ; Mitwirkender; (Contributor)Publication:              Braunschweig Verl. der SchulbuchhandlungYear:                     1788-1791Description:              Online-Ressource [1.]1788 - 4.1791Language:                 GermanSeries:                   Retrospektive Digitalisierung wissenschaftlicher Rezensionsorgane und Literaturzeitschriften des 18. und 19. Jahrhunderts aus dem deutschen Sprachraum;Standard No:              Other:                    VD18 90121686; urn:nbn:de:0111-bbf-spo-10494197; Kir419; National Library:         023276533; 2073501-7Access:                   Materials specified:      Volltexthttps://nbn-resolving.org/urn:nbn:de:0111-bbf-spo-10494197Materials specified:      Volltexthttp://www.bibliothek.uni-regensburg.de/ezeit/?2073501Materials specified:      Volltexthttp://ds.ub.uni-bielefeld.de/viewer/toc/2085000/0/LOG_0000/ Note:                     kostenfreiMaterials specified:      Volltexthttp://goobiweb.bbf.dipf.de/viewer/resolver?urn=urn:nbn:de:0111-bbf-spo-10494197 Note:                     kostenfreiMaterials specified:      Volltexthttp://www.digizeitschriften.de/dms/toc/?PPN=ZDB023276533 Note:                     kostenfreiMaterials specified:      Volltexthttp://opacplus.bsb-muenchen.de/title/280410-4 Note:                     kostenfreiSUBJECT(S)Genre/Form:               ZeitschriftNote(s):                  Gesehen am 04.02.15/ Hrsg. bis [2.]1789: E. Chr. Trapp [u.a.]/ Bielefeld : Universitätsbibliothek, 2007. (Retrospektive Digitalisierung wissenschaftlicher Rezensionsorganeund Literaturzeitschriften des 18. und 19. Jahrhunderts aus dem deutschen Sprachraum). - Digital. Ausg.: München : Münchener Digitalisierungszentrum, 2008-2013/ Reproduction:             Digital.Ausg./ Bielefeld/ Universitätsbibliothek/ München/ Münchener Digitalisierungszentrum,/ 2007-2007General Info:             :                         Retrospektive Digitalisierung wissenschaftlicher Rezensionsorgane und Literaturzeitschriften des 18. und 19. Jahrhunderts aus dem deutschenSprachraum. Other format available:   Druckausg.; Braunschweigisches Journal.; Braunschweig : Verl. der Schulbuchhandlung, 1788-1791Other Titles:             Braunschweigisches Journal philosophischen, philologischen und pädagogischen Inhalts; Hauptsacht. bis [2.]1789Later Title:              Schleswigsches Journal.; Flensburg : Korten, 1792-1793; (DE-605)HT015421198Responsibility:           hrsg. von E. Chr. Trapp.Material Type:            Internet resource (url)Document Type:            Serial; Internet ResourceDate of Entry:            20020228Update:                   20220420Accession No:             OCLC:                     1222479478Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Braunschweigisches JournalAuthor(s)	"Trapp, Ernst Christian; 1745-1818 ; Mitwirkender; (Contributor)Publication"	Braunschweig Verl. der Schulbuchhandlung	1788-1791	1788	Online-Ressource [1.]1788 - 4.1791	^^^	^^^	1222479478	https://worldcat.org/oclc/1222479478	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Die Feyerstunden der Grazien :e. Lesebuch.Publication:              Bern : Haller,Year:                     1780-1789Description:              1.1780 - 5.1789.Language:                 GermanStandard No:              National Library:         1272168-2Material Type:            Periodical (per)Document Type:            SerialEntry:                    19900725Update:                   20171214Accession No:             OCLC:                     631314683Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Die Feyerstunden der Grazien	^^^	"Bern : Haller,"	1780-1789	1780	1.1780 - 5.1789.	^^^	^^^	631314683	https://worldcat.org/oclc/631314683	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Nützliche Samlungen....Publication:              Hannover : H.E.C. Schlüter,Year:                     1756-1759Language:                 GermanNote(s):                  Allemand-Latin.Class Descriptors:        UDC:                      05; (430); ""17""Other Titles:             Nützliche Samlungen...Preceding Title:          Sammlung kleiner Ausführungen aus verschiedenen Wissenschaften welche in dem hiezu gewidmeten Theile...; (ABES)038392372Succeeding Title:         Hannoverische Beyträge zum Nutzen und Vergnügen; (ABES)038392402Material Type:            Periodical (per)Document Type:            SerialEntry:                    19900625Update:                   20200129Accession No:             OCLC:                     490189877Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Nützliche Samlungen....Publication	^^^	"Hannover : H.E.C. Schlüter,"	^^^	1	^^^	^^^	Allemand-Latin.	490189877	https://worldcat.org/oclc/490189877	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Hirschfeld, Christian Cay Lorenz H.max: 3Title:                     Taschenbuch für Gartenfreunde auf das Jahr /Author(s):                Hirschfeld, Christian Cay Lorenz H.; Schriftsteller, Theoretiker der Gartenkunst, Philosoph, Deutschland,; 1742 - 1792.Rolffsen, Franz Nikolaus; Zeichner; Kupferstecher,; ca. 1719-1802.Publication:              Kiel : bey dem Herausgeber.Place:                    Deutschland; Kiel.Year:                     1782-1789Frequency:                Jg. 1 (1782)-5 (1786) ; Jg. 6 (1787/88) ; Jg. 7 (1789?)Description:              Jährlich.; 7 Jahrgänge : Ill ; 12 cm (8°)Language:                 GermanSUBJECT(S)Identifier:               PARKANLAGEN + ÖFFENTLICHE GÄRTEN (LANDSCHAFTSARCHITEKTUR); HAUSGÄRTEN + ZIERGÄRTEN (GARTENARCHITEKTUR); LANDSCHAFTSGESTALTUNG + GARTENARCHITEKTUR (GEBAUTE UMWELT);ANNUALS + JAHRBÜCHER (DOKUMENTENTYP); PARCS + JARDINS PUBLICS (ARCHITECTURE DU PAYSAGE); PARKS + PUBLIC GARDENS (LANDSCAPE ARCHITECTURE); PRIVATE GROUNDS + ORNAMENTAL GARDENS (GARDEN ARCHITECTURE);JARDINS PRIVÉS + JARDINS D'AGRÉMENT (ARCHITECTURE DE JARDIN); LANDSCAPE DESIGN + GARDEN ARCHITECTURE (BUILT ENVIRONMENT); ARCHITECTURE DU PAYSAGE + ARCHITECTURE DE JARDIN (ENVIRONNEMENTCONSTRUIT); YEARBOOKS + ANNUALS (DOCUMENT TYPE); ANNALES + ANNUAIRES + RECUEILS ANNUELS (TYPE DE DOCUMENT)Note(s):                  Abb. (hier nur Jg. 5): Kupferstich/Radierung: 1 Faltbl. (Motiv: ""Barrington, Landsitz und Park der Gräfin Talbot, in Gloucestershire""), Stecher: ""F.N. Rolffsen sculp.Hamb.""/ Buchschmuck: Titelvignette, Zierbänder und -stücke./ Exemplarinformation: Hier: nur Jg. 5./ Exemplarinformation: Grüner Papiereinband der Zeit, rot gesprenkelter Schnitt./Exemplarinformation: Provenienz: Wappen-Ex-Libris mit Motto ""Et a Domino factum est istud"" (i.e. Grafen von Belcredi, auf dem vorderen Spiegel), dazu namenloser Bibliotheksstempel (auf demTitelvorsatz).Responsibility:           herausgegeben von C.C.L Hirschfeld.Material Type:            Periodical (per)Document Type:            SerialEntry:                    20020101Update:                   20180123Accession No:             OCLC:                     891949936Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Taschenbuch für Gartenfreunde auf das Jahr /Author(s)	"Hirschfeld, Christian Cay Lorenz H.; Schriftsteller, Theoretiker der Gartenkunst, Philosoph, Deutschland,; 1742 - 1792.Rolffsen, Franz Nikolaus; Zeichner; Kupferstecher,; ca. 1719-1802.Publication"	Kiel : bey dem Herausgeber.Place: Deutschland; Kiel.	1782-1789Frequency: Jg. 1 (1782)-5 (1786) ; Jg. 6 (1787/88) ; Jg. 7 (1789?)	1782	Jährlich.; 7 Jahrgänge : Ill ; 12 cm (8°)	^^^	^^^	891949936	https://worldcat.org/oclc/891949936	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Lessing, Gotthold Ephraim,max: 13,342Title:                     Theatralische Bibliothek /Author(s):                Lessing, Gotthold Ephraim,; 1729-1781.Publication:              Berlin : Christian Friedrich Voss,Year:                     1754-1758Language:                 GermanResponsibility:           herausgegeben von G.E. Lessing.Material Type:            Periodical (per)Document Type:            SerialEntry:                    19901107Update:                   20200514Accession No:             OCLC:                     1006046894Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Theatralische Bibliothek /Author(s)	"Lessing, Gotthold Ephraim,; 1729-1781.Publication"	"Berlin : Christian Friedrich Voss,"	^^^	1	^^^	^^^	^^^	1006046894	https://worldcat.org/oclc/1006046894	
	Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Jenaische gelehrte Zeitungen auf das Jahr 1751 /Publication:              Jena : Crökerische Buchhdlg.Year:                     1749-1786Description:              1 (1749)-9 (1757); 1765-1786.Language:                 GermanResponsibility:           [hrsg. von G.E. Hamberger et al.].Material Type:            Periodical (per)Document Type:            SerialEntry:                    20000926Update:                   20180219Accession No:             OCLC:                     885289187Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------	1	Jenaische gelehrte Zeitungen auf das Jahr 1751 /Publication	^^^	Jena : Crökerische Buchhdlg.	1749-1786	1749	1 (1749)-9 (1757); 1765-1786.	^^^	^^^	885289187	https://worldcat.org/oclc/885289187	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Baldinger, Ernst Gottfried.16Title:                     Neue Arzeneien wider die medicinische Verurtheile /Author(s):                Baldinger, Ernst Gottfried.Publication:              Langensalza : Martini.Year:                     1768-1769Description:              Bd. 1(1768) - 2(1769).Language:                 GermanPreceding Title:          Artzeneien; (CHDSB)002795259Responsibility:           von E.G. Baldinger.Material Type:            Periodical (per)Document Type:            SerialEntry:                    20030127Update:                   20180219Accession No:             OCLC:                     882711353Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Neue Arzeneien wider die medicinische Verurtheile /Author(s)	"Baldinger, Ernst Gottfried.Publication"	Langensalza : Martini.	1768-1769	1768	Bd. 1(1768) - 2(1769).	^^^	^^^	882711353	https://worldcat.org/oclc/882711353	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Baldinger, Ernst Gottfried,max: 16Title:                     Neue Artzeneien wider die medicinische Vorurtheile /Author(s):                Baldinger, Ernst Gottfried, 1738-1804.Publication:              Langensalza : Bei Joh. Christian Martini, 1768-69.Year:                     1768-1769Description:              Bd. 1-2; 1768-69.; 2 volumes in 1 ; 18 cmLanguage:                 GermanSUBJECT(S)Descriptor:               Chemistry, Physical and theoretical -- Periodicals.Medicine -- Periodicals.Chemistry, Physical and theoretical.Chemistry, PhysicalMedicineChimie physique et théorique -- Périodiques.Médecine -- Périodiques.Chimie physique et théorique.physical chemistry.Chemistry, Physical and theoretical.Medicine.Genre/Form:               PeriodicalPeriodicals.Note(s):                  Signatures: 1. Bd., [pi]8, A-M8; 2. Bd., [pi]8, A-M8./ Supersedes his Artzeneien./ Includes bibliographical references.Preceding Title:          ArtzeneienResponsibility:           von E. Baldinger.Document Type:            SerialEntry:                    20071129Update:                   20220421Accession No:             OCLC:                     182736121Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Neue Artzeneien wider die medicinische Vorurtheile /Author(s)	"Baldinger, Ernst Gottfried, 1738-1804.Publication"	"Langensalza : Bei Joh. Christian Martini, 1768-69."	1768-1769	1768	Bd. 1-2; 1768-69.; 2 volumes in 1 ; 18 cm	^^^	^^^	182736121	https://worldcat.org/oclc/182736121	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Encyclopädie aller mathematischen Wissenschaften ihrer Geschichte und Literatur in alphabetisch Ordnung /Author(s):                Rosenthal, Gottfried Erich; Mathematiker; Naturwissenschaftler,; 1745-1814.Publication:              Gotha : Bey Carl Wilhelm Ettinger.Year:                     1794-1796Language:                 GermanSUBJECT(S)Identifier:               MATHEMATIKGESCHICHTE; ELEKTRONISCHE ZEITSCHRIFTEN + ELEKTRONISCHE SCHRIFTENREIHEN (DOKUMENTENTYP); HISTORY OF MATHEMATICS; HISTOIRE DES MATHÉMATIQUES; PÉRIODIQUESÉLECTRONIQUES + SÉRIES ÉLECTRONIQUES (TYPES DES DOCUMENTS); ELECTRONIC JOURNALS + ONLINE SERIALS (DOCUMENT TYPES)Responsibility:           herausgegeben von G.E. Rosenthal.Material Type:            Series (mse)Document Type:            SerialEntry:                    19990902Update:                   20180127Accession No:             OCLC:                     889969969Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Encyclopädie aller mathematischen Wissenschaften ihrer Geschichte und Literatur in alphabetisch Ordnung /Author(s)	"Rosenthal, Gottfried Erich; Mathematiker; Naturwissenschaftler,; 1745-1814.Publication"	Gotha : Bey Carl Wilhelm Ettinger.	^^^	1	^^^	^^^	^^^	889969969	https://worldcat.org/oclc/889969969	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemTitle:                     Nagelneuer Schreib-Calenderauf d. ... Jahr Christi nach denen Constanzer Bistums-Festen fleißig eingerichtet ; mit e. ordentl. Verz. d. Jahrmärkten, u. a. so kurzweilligen als nutzl. Materien.Publication:              Constanz LabhartYear:                     1770Description:              1770 nachgewiesenLanguage:                 GermanStandard No:              National Library:         013653857; 630563-5SUBJECT(S)Genre/Form:               ZeitschriftSystem Info:              Geplante Digitalisierung, VD18, BSMMaterial Type:            Periodical (per)Document Type:            SerialEntry:                    19991120Update:                   20210222Accession No:             OCLC:                     1070838908Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	"Nagelneuer Schreib-Calenderauf d. ... Jahr Christi nach denen Constanzer Bistums-Festen fleißig eingerichtet ; mit e. ordentl. Verz. d. Jahrmärkten, u. a. so kurzweilligen als nutzl. Materien.Publication"	^^^	Constanz Labhart	1770	1770	1770 nachgewiesen	^^^	^^^	1070838908	https://worldcat.org/oclc/1070838908	
	"Availability:             Check the catalogs in your library. Libraries worldwide that own item: 1 Search the HOLLIS CatalogExternal Resources:       Cite This ItemFind Items About:         Iris2,918Jacobi, Johann Georg,max: 235Haude und Spener.3Title:                     Iris.Author(s):                Jacobi, Johann Georg,; 1740-1814.Corp Author(s):           Haude und Spener. ; (Book producer)Publication:              Düsseldorf, Berlin, Bey Haude und Spener.Place:                    Germany; Dússeldorf.; Germany; Berlin.Year:                     1774-1776Description:              1.-8. Bd.; Oct. 1774-1776.; 8 volumes 18 cmLanguage:                 GermanSeries:                   Variation:                Deutsche Zeitschriften des 18. und 19. Jahrhunderts ;; Nr. 6478.Note(s):                  Styled ""Wochenschrifft vor frauenzimmer"" in the privilege of the elector of Saxony, prefixed to v.5 (""Wochenschrift"" in the bibliographies of Heinsius and Kayser;""Vierteljahrschrift für frauenzimmer"" in Góedeke's Grundriss); in Jacobi's ""Vorrede,"" prefixed to v.8, it is called ""Monathschrift."" Three ""Stücke,"" each preceded by half-title, form a volume(in v.8 only the first and third ""stück"" have half-title); the names of the month appear on half-titles of vols. 1-5. Vols. 1-4 appeared from October, 1774, to September, 1775; vols. 5-8 (pub. byHaude & Spener) from ""Jenner"" to [December?] 1776. The title page, and the half-titles of 1st and 3d ""stück"" in v. 8 have date l766; the publishers' ""Nachricht"" at end of v.8 is dated May 1778.Vols. 5-8 are paged continuously, 961 (i.e. 955 p.), [3] p., nos. 484-in v. 7, 885-8 in v. 8 being omitted. The continuation of the periodical under a new editorship, announced by the publishers atend of v.8, seems never to have appeared. ""Iris. ein taschenbuch für 1803[-1813 ̈Hrsg. von G.J. Jacobi"" was pub. by Orell, Füssli und compagnie in Zürich./ Edited by J.G. Jacobi; withcontributions by the editor, Goethe, Heinse, F.H. Jacobi, Gleim, Sophie La Roche, Lenz and others./ Reproduction:             Microfiche./ Hildesheim :/ Georg Olms Verlag./ microfiches : negative./(Deutsche Zeitschriften des 18. und 19. Jahrhunderts; Nr. 6478).Class Descriptors:         LC: AP30Other Titles:             Iris (Düsseldorf, Germany)Material Type:            Periodical (per); Microfiche (mfc)Document Type:            SerialEntry:                    19840321Update:                   20220331Accession No:             OCLC:                     213809697Provider:        OCLCDatabase:                 WorldCat--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"	1	Iris.Author(s)	"Jacobi, Johann Georg,; 1740-1814.Corp Author(s)"	"Düsseldorf, Berlin, Bey Haude und Spener.Place: Germany; Dússeldorf.; Germany; Berlin."	1774-1776	1774	1.-8. Bd.; Oct. 1774-1776.; 8 volumes 18 cm	^^^	"Styled ""Wochenschrifft vor frauenzimmer"" in the privilege of the elector of Saxony, prefixed to v.5 (""Wochenschrift"" in the bibliographies of Heinsius and Kayser;""Vierteljahrschrift für frauenzimmer"" in Góedeke's Grundriss); in Jacobi's ""Vorrede,"" prefixed to v.8, it is called ""Monathschrift."" Three ""Stücke,"" each preceded by half-title, form a volume(in v.8 only the first and third ""stück"" have half-title); the names of the month appear on half-titles of vols. 1-5. Vols. 1-4 appeared from October, 1774, to September, 1775; vols. 5-8 (pub. byHaude & Spener) from ""Jenner"" to [December?] 1776. The title page, and the half-titles of 1st and 3d ""stück"" in v. 8 have date l766; the publishers' ""Nachricht"" at end of v.8 is dated May 1778.Vols. 5-8 are paged continuously, 961 (i.e. 955 p.), [3] p., nos. 484-in v. 7, 885-8 in v. 8 being omitted. The continuation of the periodical under a new editorship, announced by the publishers atend of v.8, seems never to have appeared. ""Iris. ein taschenbuch für 1803[-1813 ̈Hrsg. von G.J. Jacobi"" was pub. by Orell, Füssli und compagnie in Zürich./ Edited by J.G. Jacobi; withcontributions by the editor, Goethe, Heinse, F.H. Jacobi, Gleim, Sophie La Roche, Lenz and others./ Reproduction: Microfiche./ Hildesheim :/ Georg Olms Verlag./ microfiches : negative./(Deutsche Zeitschriften des 18. und 19. Jahrhunderts; Nr. 6478)."	213809697	https://worldcat.org/oclc/213809697	
